BALANCE_CATEGORY,PREVIOUS_BALANCE_VALUE,CURRENT_BALANCE_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
Patundshmëritë dhe pajisjet,13801.0,13796.0,2021-12-31,be_bs_31.12.2021.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,855.0,792.0,2021-12-31,be_bs_31.12.2021.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,4156.0,4277.0,2021-12-31,be_bs_31.12.2021.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,436552.0,460784.0,2021-12-31,be_bs_31.12.2021.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,388342.0,411106.0,2021-12-31,be_bs_31.12.2021.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,1085.0,1086.0,2021-12-31,be_bs_31.12.2021.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3117.0,3402.0,2021-12-31,be_bs_31.12.2021.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,392544.0,415595.0,2021-12-31,be_bs_31.12.2021.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29442.0,29422.0,2021-12-31,be_bs_31.12.2021.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4799.0,4680.0,2021-12-31,be_bs_31.12.2021.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,4009.0,4009.0,2021-12-31,be_bs_31.12.2021.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,5779.0,7078.0,2021-12-31,be_bs_31.12.2021.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,44008.0,45189.0,2021-12-31,be_bs_31.12.2021.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,436552.0,460784.0,2021-12-31,be_bs_31.12.2021.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,99430.0,107408.0,2022-12-31,be_bs_31.12.2022.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,12922.0,20181.0,2022-12-31,be_bs_31.12.2022.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,20593.0,28225.0,2022-12-31,be_bs_31.12.2022.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,358536.0,379892.0,2022-12-31,be_bs_31.12.2022.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14071.0,14988.0,2022-12-31,be_bs_31.12.2022.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,751.0,654.0,2022-12-31,be_bs_31.12.2022.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,8272.0,11718.0,2022-12-31,be_bs_31.12.2022.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,514576.0,563066.0,2022-12-31,be_bs_31.12.2022.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,461516.0,505342.0,2022-12-31,be_bs_31.12.2022.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,93.0,93.0,2022-12-31,be_bs_31.12.2022.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,2475.0,4362.0,2022-12-31,be_bs_31.12.2022.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,464084.0,509797.0,2022-12-31,be_bs_31.12.2022.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2022-12-31,be_bs_31.12.2022.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4659.0,4739.0,2022-12-31,be_bs_31.12.2022.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,9087.0,9087.0,2022-12-31,be_bs_31.12.2022.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,7324.0,10020.0,2022-12-31,be_bs_31.12.2022.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2022-12-31,be_bs_31.12.2022.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,50492.0,53269.0,2022-12-31,be_bs_31.12.2022.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,514576.0,563066.0,2022-12-31,be_bs_31.12.2022.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,79257.0,87808.0,2023-12-31,be_bs_31.12.2023.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,28330.0,40852.0,2023-12-31,be_bs_31.12.2023.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2023-12-31,be_bs_31.12.2023.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,3127.0,10605.0,2023-12-31,be_bs_31.12.2023.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,438930.0,441298.0,2023-12-31,be_bs_31.12.2023.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,15023.0,14472.0,2023-12-31,be_bs_31.12.2023.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,1132.0,1578.0,2023-12-31,be_bs_31.12.2023.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2023-12-31,be_bs_31.12.2023.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,12443.0,11317.0,2023-12-31,be_bs_31.12.2023.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,578242.0,607931.0,2023-12-31,be_bs_31.12.2023.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,510682.0,537067.0,2023-12-31,be_bs_31.12.2023.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,119.0,1487.0,2023-12-31,be_bs_31.12.2023.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2023-12-31,be_bs_31.12.2023.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2023-12-31,be_bs_31.12.2023.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,4853.0,4490.0,2023-12-31,be_bs_31.12.2023.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,515655.0,543044.0,2023-12-31,be_bs_31.12.2023.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2023-12-31,be_bs_31.12.2023.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4745.0,4633.0,2023-12-31,be_bs_31.12.2023.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,19107.0,19107.0,2023-12-31,be_bs_31.12.2023.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,9313.0,11726.0,2023-12-31,be_bs_31.12.2023.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2023-12-31,be_bs_31.12.2023.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,62587.0,64887.0,2023-12-31,be_bs_31.12.2023.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,578242.0,607931.0,2023-12-31,be_bs_31.12.2023.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,57024.0,78309.0,2024-12-31,be_bs_31.12.2024.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,27488.0,22407.0,2024-12-31,be_bs_31.12.2024.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,62093.0,55749.0,2024-12-31,be_bs_31.12.2024.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,484317.0,491220.0,2024-12-31,be_bs_31.12.2024.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14514.0,14271.0,2024-12-31,be_bs_31.12.2024.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,2018.0,2470.0,2024-12-31,be_bs_31.12.2024.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,11644.0,10855.0,2024-12-31,be_bs_31.12.2024.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,659097.0,675281.0,2024-12-31,be_bs_31.12.2024.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,538904.0,596936.0,2024-12-31,be_bs_31.12.2024.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,582.0,1096.0,2024-12-31,be_bs_31.12.2024.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,4476.0,4527.0,2024-12-31,be_bs_31.12.2024.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,588962.0,602559.0,2024-12-31,be_bs_31.12.2024.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2024-12-31,be_bs_31.12.2024.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4653.0,4774.0,2024-12-31,be_bs_31.12.2024.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,27833.0,27833.0,2024-12-31,be_bs_31.12.2024.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,8227.0,10694.0,2024-12-31,be_bs_31.12.2024.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2024-12-31,be_bs_31.12.2024.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,70135.0,72722.0,2024-12-31,be_bs_31.12.2024.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,659097.0,675281.0,2024-12-31,be_bs_31.12.2024.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2025-12-31,be_bs_31.12.2025.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,65059.0,86432.0,2025-12-31,be_bs_31.12.2025.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,39203.0,26191.0,2025-12-31,be_bs_31.12.2025.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2025-12-31,be_bs_31.12.2025.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,96871.0,99952.0,2025-12-31,be_bs_31.12.2025.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,552014.0,561627.0,2025-12-31,be_bs_31.12.2025.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14106.0,14685.0,2025-12-31,be_bs_31.12.2025.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,2279.0,2174.0,2025-12-31,be_bs_31.12.2025.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2025-12-31,be_bs_31.12.2025.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,21631.0,8957.0,2025-12-31,be_bs_31.12.2025.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,791162.0,800019.0,2025-12-31,be_bs_31.12.2025.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,679519.0,695660.0,2025-12-31,be_bs_31.12.2025.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2473.0,2588.0,2025-12-31,be_bs_31.12.2025.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,2098.0,2136.0,2025-12-31,be_bs_31.12.2025.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2025-12-31,be_bs_31.12.2025.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,15674.0,5145.0,2025-12-31,be_bs_31.12.2025.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,699763.0,705529.0,2025-12-31,be_bs_31.12.2025.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,38874.0,38874.0,2025-12-31,be_bs_31.12.2025.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4789.0,4914.0,2025-12-31,be_bs_31.12.2025.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,38529.0,38529.0,2025-12-31,be_bs_31.12.2025.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,9207.0,12173.0,2025-12-31,be_bs_31.12.2025.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2025-12-31,be_bs_31.12.2025.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,91399.0,94490.0,2025-12-31,be_bs_31.12.2025.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,791162.0,800019.0,2025-12-31,be_bs_31.12.2025.pdf,45,3,BALANCE_SHEET
